Palle ID,Palle Name,Upabasti / Gramam ID,Created On,Modified On
90104036188,Upper Dhoolpet,90104036188,08-Jan-21,08-Jan-21
90104036189,Check Post,90104036189,08-Jan-21,08-Jan-21
90104036190,Rani Avanthi Bhavan,90104036190,08-Jan-21,08-Jan-21
90104036191,Shivlal Nagar,90104036191,08-Jan-21,08-Jan-21
90104036192,Balram Galli,90104036192,08-Jan-21,08-Jan-21
90104036193,Hari Bhavan,90104036193,08-Jan-21,08-Jan-21
90104036194,MLA House,90104036194,08-Jan-21,08-Jan-21
90104036195,Shiv Mandir,90104036195,08-Jan-21,08-Jan-21
90104036196,Gandhi Putla,90104036196,08-Jan-21,08-Jan-21
90104036197,Boiguda Kaman,90104036197,08-Jan-21,08-Jan-21
90104036198,Prakash Theater,90104036198,08-Jan-21,08-Jan-21
90104037199,Lower Dhoolpet,90104037199,08-Jan-21,08-Jan-21
90104037200,Jalli Hanuman,90104037200,08-Jan-21,08-Jan-21
90104037201,Bhudda Singh Baitak,90104037201,08-Jan-21,08-Jan-21
90104037202,Jalakshatriya Samaj,90104037202,08-Jan-21,08-Jan-21
90104037203,Machi Pura,90104037203,08-Jan-21,08-Jan-21
90104037204,Kusthi Stadium,90104037204,08-Jan-21,08-Jan-21
90104037205,Magra,90104037205,08-Jan-21,08-Jan-21
90104037206,Jingur Basthi,90104037206,08-Jan-21,08-Jan-21
90104037207,Taker Wadi,90104037207,08-Jan-21,08-Jan-21
90104038208,Birban Bagh,90104038208,08-Jan-21,08-Jan-21
90104038209,Naye Basthi,90104038209,08-Jan-21,08-Jan-21
90104038210,Gode Ki Khabar,90104038210,08-Jan-21,08-Jan-21
90104038211,Manghalhat,90104038211,08-Jan-21,08-Jan-21
90104038212,Janda,90104038212,08-Jan-21,08-Jan-21
90104039213,Gyanbagh Colony,90104039213,08-Jan-21,08-Jan-21
90104039214,Pan Mandi,90104039214,08-Jan-21,08-Jan-21
90104039215,Volgue Hotel,90104039215,08-Jan-21,08-Jan-21
90104039216,Agapura Basthi,90104039216,08-Jan-21,08-Jan-21
90104039217,Kediya Bhavan Galli,90104039217,08-Jan-21,08-Jan-21
90104040218,Chandanwadi,90104040218,08-Jan-21,08-Jan-21
90104040219,Hari Om Colony,90104040219,08-Jan-21,08-Jan-21
90104040220,LMG School,90104040220,08-Jan-21,08-Jan-21
90104040221,Goshamahal Ground,90104040221,08-Jan-21,08-Jan-21
90104040222,Hazari Bhavan,90104040222,08-Jan-21,08-Jan-21
90104040223,Police Quarters,90104040223,08-Jan-21,08-Jan-21
90104040224,Shahinath Gunj PS,90104040224,08-Jan-21,08-Jan-21
90104040225,Saath Gudi Matha Area,90104040225,08-Jan-21,08-Jan-21
90104040226,Katika Samaj Basthi,90104040226,08-Jan-21,08-Jan-21
90105041227,Karwan,90105041227,08-Jan-21,08-Jan-21
90105041228,Andharoni Karwan,90105041228,08-Jan-21,08-Jan-21
90105041229,Banjawadi,90105041229,08-Jan-21,08-Jan-21
90105041230,Girika Pally,90105041230,08-Jan-21,08-Jan-21
90105041231,Omshanthi Nagar,90105041231,08-Jan-21,08-Jan-21
90105041232,Vaddera Basti,90105041232,08-Jan-21,08-Jan-21
90105041233,Gujarath Galli,90105041233,08-Jan-21,08-Jan-21
90105041234,Kesari Nagar,90105041234,08-Jan-21,08-Jan-21
90105042235,Amalapur,90105042235,08-Jan-21,08-Jan-21
90105042236,Joshiwadi,90105042236,08-Jan-21,08-Jan-21
90105042237,Lodh Kshathriya Nagar,90105042237,08-Jan-21,08-Jan-21
90105042238,MCH Quarters,90105042238,08-Jan-21,08-Jan-21
90105042239,Javeri Basthi,90105042239,08-Jan-21,08-Jan-21
90105042240,Malai Mettu,90105042240,08-Jan-21,08-Jan-21
90105043241,Kumarwadi,90105043241,08-Jan-21,08-Jan-21
90105043242,Laxmi Nagar,90105043242,08-Jan-21,08-Jan-21
90105043243,Sathena Galli,90105043243,08-Jan-21,08-Jan-21
90105043244,Dharji Galli,90105043244,08-Jan-21,08-Jan-21
90105043245,Nataraj Nagar,90105043245,08-Jan-21,08-Jan-21
90105044246,Rampura,90105044246,08-Jan-21,08-Jan-21
90105044247,Shivalal Nagar,90105044247,08-Jan-21,08-Jan-21
90105044248,CIB Quarters,90105044248,08-Jan-21,08-Jan-21
90105044249,Mahankali Basthi,90105044249,08-Jan-21,08-Jan-21
90105045250,Ranganatha,90105045250,08-Jan-21,08-Jan-21
90105045251,Joshiwadi,90105045251,08-Jan-21,08-Jan-21
90105045252,Indira Nagar,90105045252,08-Jan-21,08-Jan-21
90105045253,Mallanna Gudi,90105045253,08-Jan-21,08-Jan-21
90105045254,Kurma Basthi,90105045254,08-Jan-21,08-Jan-21
90105045255,Laxmi Nagar,90105045255,08-Jan-21,08-Jan-21
90105045256,Bheem Nagar,90105045256,08-Jan-21,08-Jan-21
90105045257,Venkatesh Nagar,90105045257,08-Jan-21,08-Jan-21
90105045258,Durga Nagar,90105045258,08-Jan-21,08-Jan-21
90105045259,Purana Pool,90105045259,08-Jan-21,08-Jan-21
90105045260,Arjun Galli,90105045260,08-Jan-21,08-Jan-21
90105045261,Bharath Nagar,90105045261,08-Jan-21,08-Jan-21
90105046262,Ziaguda,90105046262,08-Jan-21,08-Jan-21
90105046263,Keshavaswamy Nagar ,90105046263,08-Jan-21,08-Jan-21
90105046264,Bhasva Mantapam,90105046264,08-Jan-21,08-Jan-21
90105046265,Municipal Quarters,90105046265,08-Jan-21,08-Jan-21
90105046266,Shivbagh Colony,90105046266,08-Jan-21,08-Jan-21
90105046267,Sanjay Nagar,90105046267,08-Jan-21,08-Jan-21
90105046268,Hindu Pura,90105046268,08-Jan-21,08-Jan-21
90105046269,Sai Durga Nagar,90105046269,08-Jan-21,08-Jan-21
90105047270,Subjimandi,90105047270,08-Jan-21,08-Jan-21
90105047271,Upper Basthi,90105047271,08-Jan-21,08-Jan-21
90105047272,Ganga Nagar,90105047272,08-Jan-21,08-Jan-21
90105047273,New Ganga Nagar,90105047273,08-Jan-21,08-Jan-21
90105047274,Dariyabhag,90105047274,08-Jan-21,08-Jan-21
90105047275,Police Quarters,90105047275,08-Jan-21,08-Jan-21
90105047276,Neelakanta Nagar,90105047276,08-Jan-21,08-Jan-21
90105048277,Ramsingh Pura,90105048277,08-Jan-21,08-Jan-21
90105048278,Kachi Basthi,90105048278,08-Jan-21,08-Jan-21
90105048279,Satyanarayana Nagar,90105048279,08-Jan-21,08-Jan-21
90105048280,Vishweshvara Nagar,90105048280,08-Jan-21,08-Jan-21
90105048281,Upper Basthi,90105048281,08-Jan-21,08-Jan-21
90105048282,Arya Samaj,90105048282,08-Jan-21,08-Jan-21
90105048283,Kunwarji Guda,90105048283,08-Jan-21,08-Jan-21
90105049284,Shiv Bagh,90105049284,08-Jan-21,08-Jan-21
90105049285,Mahesh Nagar,90105049285,08-Jan-21,08-Jan-21
90105049286,Heera Nagar-Part,90105049286,08-Jan-21,08-Jan-21
90105049287,Gayatri Nagar,90105049287,08-Jan-21,08-Jan-21
90105049288,Bhagavadas Bhag,90105049288,08-Jan-21,08-Jan-21
90105049289,Thallagadda,90105049289,08-Jan-21,08-Jan-21
90106050290,Haindava Nagar,90106050290,08-Jan-21,08-Jan-21
90106050291,Gummakonda Colony,90106050291,08-Jan-21,08-Jan-21
90106050292,Keshava Nagar,90106050292,08-Jan-21,08-Jan-21
90106051293,Kanthareddy Nagar,90106051293,08-Jan-21,08-Jan-21
90106051294,Radhakrishna Nagar,90106051294,08-Jan-21,08-Jan-21
90106051295,Ambience Fort,90106051295,08-Jan-21,08-Jan-21
90106052296,Attapur,90106052296,08-Jan-21,08-Jan-21
90106052297,Attapur Weeker Section Clny,90106052297,08-Jan-21,08-Jan-21
90106052298,Nandimuslai Guda,90106052298,08-Jan-21,08-Jan-21
90106052299,Thejaswi Nagar,90106052299,08-Jan-21,08-Jan-21
90106052300,Vasudevareddy Nagar,90106052300,08-Jan-21,08-Jan-21
90106052301,Baddam Apartments Area,90106052301,08-Jan-21,08-Jan-21
90106053302,Panduranga Nagar,90106053302,08-Jan-21,08-Jan-21
90106053303,Shivaji Nagar,90106053303,08-Jan-21,08-Jan-21
90106053304,Huda Colony,90106053304,08-Jan-21,08-Jan-21
90106053305,Sikh Chowni,90106053305,08-Jan-21,08-Jan-21
90106053306,Rambagh,90106053306,08-Jan-21,08-Jan-21
90106053307,Shivalayam,90106053307,08-Jan-21,08-Jan-21
90106054308,Shiva Nagar,90106054308,08-Jan-21,08-Jan-21
90106054309,Krishna Nagar,90106054309,08-Jan-21,08-Jan-21
90106054310,Yadavareddy Nagar,90106054310,08-Jan-21,08-Jan-21
90106055311,Upper Palli,90106055311,08-Jan-21,08-Jan-21
90106055312,Ashok Vihar,90106055312,08-Jan-21,08-Jan-21
90106055313,Nayudu Colony,90106055313,08-Jan-21,08-Jan-21
90106055314,Parmareddy Hills,90106055314,08-Jan-21,08-Jan-21
90106055315,Sunrise Home,90106055315,08-Jan-21,08-Jan-21
90106055316,Golden Hights,90106055316,08-Jan-21,08-Jan-21
90106055317,New Friends Colony,90106055317,08-Jan-21,08-Jan-21
90106055318,A.G.Colony,90106055318,08-Jan-21,08-Jan-21
90106055319,Venkateshwara Hills,90106055319,08-Jan-21,08-Jan-21
90106055320,Fort View Colony,90106055320,08-Jan-21,08-Jan-21
90106055321,Sri Sai Janachaitanya Colony,90106055321,08-Jan-21,08-Jan-21
90106056322,Venkateshwara Colony,90106056322,08-Jan-21,08-Jan-21
90106056323,Chaitanya Vilas Colony,90106056323,08-Jan-21,08-Jan-21
90106057324,Erraboda,90106057324,08-Jan-21,08-Jan-21
90106057325,Nalanda Nagar,90106057325,08-Jan-21,08-Jan-21
90106057326,Sirimalle Colony,90106057326,08-Jan-21,08-Jan-21
90106058327,Janapriya,90106058327,08-Jan-21,08-Jan-21
90106058328,Rajapushpa,90106058328,08-Jan-21,08-Jan-21
90106058329,Laxmi Nagar,90106058329,08-Jan-21,08-Jan-21
90106058330,Friends Colony,90106058330,08-Jan-21,08-Jan-21
90107059331,Langer House,90107059331,08-Jan-21,08-Jan-21
90107059332,Pention Pura,90107059332,08-Jan-21,08-Jan-21
90107059333,Company Bagh,90107059333,08-Jan-21,08-Jan-21
90107059334,Rajputh Wadi,90107059334,08-Jan-21,08-Jan-21
90107059335,GOLCONDA,90107059335,08-Jan-21,08-Jan-21
90107059336,Staff Quarters,90107059336,08-Jan-21,08-Jan-21
90107060337,Defence Colony,90107060337,08-Jan-21,08-Jan-21
90107060338,Shivalayam Basthi,90107060338,08-Jan-21,08-Jan-21
90107060339,Mandula Basthi,90107060339,08-Jan-21,08-Jan-21
90107060340,Vinayak Nagar,90107060340,08-Jan-21,08-Jan-21
90107061341,Bapunagar,90107061341,08-Jan-21,08-Jan-21
90107061342,Ambedkar Nagar,90107061342,08-Jan-21,08-Jan-21
90107061343,Ragavendra Colony,90107061343,08-Jan-21,08-Jan-21
90107061344,Sangam(Bapughat),90107061344,08-Jan-21,08-Jan-21
90107062345,Prashanth Nagar-1,90107062345,08-Jan-21,08-Jan-21
90107062346,Prashanth Nagar-2,90107062346,08-Jan-21,08-Jan-21
90107062347,Haridaspura,90107062347,08-Jan-21,08-Jan-21
90107062348,Kalidaspura,90107062348,08-Jan-21,08-Jan-21
90107062349,Laxmi Nagar,90107062349,08-Jan-21,08-Jan-21
90107062350,Kishan Bagh,90107062350,08-Jan-21,08-Jan-21
90107062351,Janmabhumi Nagar,90107062351,08-Jan-21,08-Jan-21
90107062352,Janaki Nagar,90107062352,08-Jan-21,08-Jan-21
90107062353,Bapughat Nagar,90107062353,08-Jan-21,08-Jan-21
90107063354,Ramdev Guda,90107063354,08-Jan-21,08-Jan-21
90107063355,Padma Nagar,90107063355,08-Jan-21,08-Jan-21
90107063356,Brahma Bagh,90107063356,08-Jan-21,08-Jan-21
90107063357,Military Quarters,90107063357,08-Jan-21,08-Jan-21
90107064358,Haindava Kota,90107064358,08-Jan-21,08-Jan-21
90107064359,Shanthi Nagar Colony,90107064359,08-Jan-21,08-Jan-21
90107064360,Himagiri Nagr,90107064360,08-Jan-21,08-Jan-21
90107064361,West End Colony,90107064361,08-Jan-21,08-Jan-21
90107064362,Saibalaji Nagar,90107064362,08-Jan-21,08-Jan-21
90107064363,Srinivas Nagar,90107064363,08-Jan-21,08-Jan-21
90107064364,Bairagi Guda,90107064364,08-Jan-21,08-Jan-21
90107064365,Ghandam Guda,90107064365,08-Jan-21,08-Jan-21
90107064366,Madhavi Nagar,90107064366,08-Jan-21,08-Jan-21
90107064367,Sairam Nagar,90107064367,08-Jan-21,08-Jan-21
90107064368,Kapila Nagar,90107064368,08-Jan-21,08-Jan-21
90107064369,Raghuram Nagar,90107064369,08-Jan-21,08-Jan-21
90107065370,Kaalika Nagar,90107065370,08-Jan-21,08-Jan-21
90107065371,Peerancheru,90107065371,08-Jan-21,08-Jan-21
90107065372,P.E.B.L.City,90107065372,08-Jan-21,08-Jan-21
90107065373,J.U.N.R.M.Colony,90107065373,08-Jan-21,08-Jan-21
90107065374,Snehitha Hills,90107065374,08-Jan-21,08-Jan-21
90107066375,Kismathpura,90107066375,08-Jan-21,08-Jan-21
90107066376,Bharath Nagar,90107066376,08-Jan-21,08-Jan-21
90107066377,Ganesh Nagar,90107066377,08-Jan-21,08-Jan-21
90107066378,Babamma Colony,90107066378,08-Jan-21,08-Jan-21
90107066379,Saibaba Nagar,90107066379,08-Jan-21,08-Jan-21
90107066380,D-Block,90107066380,08-Jan-21,08-Jan-21
90107066381,H.M.B.S.Colony,90107066381,08-Jan-21,08-Jan-21
90107066382,Ananad Nagar Colony,90107066382,08-Jan-21,08-Jan-21
90107066383,Himayath Sagar,90107066383,08-Jan-21,08-Jan-21
90107067384,Bandlaguda,90107067384,08-Jan-21,08-Jan-21
90107067385,Prashanth Nagar,90107067385,08-Jan-21,08-Jan-21
90107067386,Balaji Nagar,90107067386,08-Jan-21,08-Jan-21
90107067387,Saibaba Nagar,90107067387,08-Jan-21,08-Jan-21
90107067388,Vikas Nagar,90107067388,08-Jan-21,08-Jan-21
90107067389,Adarsh Nagar,90107067389,08-Jan-21,08-Jan-21
90107067390,Donbasko Nagar,90107067390,08-Jan-21,08-Jan-21
90107067391,Abhyudaya Nagar,90107067391,08-Jan-21,08-Jan-21
90107067392,S.V.B.C.Nagar,90107067392,08-Jan-21,08-Jan-21
90107067393,Saraswathi Nagar,90107067393,08-Jan-21,08-Jan-21
90107068394,Suncity,90107068394,08-Jan-21,08-Jan-21
90107068395,Radha Nagar,90107068395,08-Jan-21,08-Jan-21
90107068396,Secunder Guda,90107068396,08-Jan-21,08-Jan-21
90107068397,B-Block,90107068397,08-Jan-21,08-Jan-21
90107068398,Ville View Enclace,90107068398,08-Jan-21,08-Jan-21
90107068399,Madhupark,90107068399,08-Jan-21,08-Jan-21
90108069400,Old Narsingi,90108069400,08-Jan-21,08-Jan-21
90108069401,Laxmamma Basthi,90108069401,08-Jan-21,08-Jan-21
90108069402,Vyayamashala Basthi,90108069402,08-Jan-21,08-Jan-21
90108069403,Andhani Dhavakhana Basthi,90108069403,08-Jan-21,08-Jan-21
90108070404,New Narsingi,90108070404,08-Jan-21,08-Jan-21
90108070405,Balaji Nagar,90108070405,08-Jan-21,08-Jan-21
90108070406,Hanuman Nagar,90108070406,08-Jan-21,08-Jan-21
90108070407,Seven Hills Colony,90108070407,08-Jan-21,08-Jan-21
90108071408,Manchirevula,90108071408,08-Jan-21,08-Jan-21
90108071409,Balaji Nagar,90108071409,08-Jan-21,08-Jan-21
90108071410,Shivalayam,90108071410,08-Jan-21,08-Jan-21
90108071411,Veerabadhraswamy Basthi,90108071411,08-Jan-21,08-Jan-21
90108072412,Kokapet,90108072412,08-Jan-21,08-Jan-21
90108072413,Hanuman Basthi,90108072413,08-Jan-21,08-Jan-21
90108072414,Mallanna Gudi Basthi,90108072414,08-Jan-21,08-Jan-21
90108072415,Indiramma Gruhalu,90108072415,08-Jan-21,08-Jan-21
90108072416,Golden Mail Colony,90108072416,08-Jan-21,08-Jan-21
90108072417,Magadha Village Legend,90108072417,08-Jan-21,08-Jan-21
90108072418,Sabitha Nagar,90108072418,08-Jan-21,08-Jan-21
90108073419,Khanapur,90108073419,08-Jan-21,08-Jan-21
90108073420,Keshava Nagar(Govt Qtrs),90108073420,08-Jan-21,08-Jan-21
90108073421,Sriram Nagar,90108073421,08-Jan-21,08-Jan-21
90108073422,Madhava Nagar(S.C.Basthi),90108073422,08-Jan-21,08-Jan-21
90108073423,Vattinagula Pally,90108073423,08-Jan-21,08-Jan-21
90108073424,Laxmamma Gudi Basthi(V.P),90108073424,08-Jan-21,08-Jan-21
90108073425,Indrareddy Nagar(Gvt Qts V.P),90108073425,08-Jan-21,08-Jan-21
90108073426,Gandipet Villlage,90108073426,08-Jan-21,08-Jan-21
90108073427,Villa Green Urban Villa,90108073427,08-Jan-21,08-Jan-21
90108074428,Puppala Guda Old Basthi,90108074428,08-Jan-21,08-Jan-21
90108074429,Nalla Pochamma Basthi,90108074429,08-Jan-21,08-Jan-21
90108074430,Anjali Gardens,90108074430,08-Jan-21,08-Jan-21
90108074431,Shiva Nagar,90108074431,08-Jan-21,08-Jan-21
90108074432,Vinayak Nagar,90108074432,08-Jan-21,08-Jan-21
90108075433,Secretariat Colony,90108075433,08-Jan-21,08-Jan-21
90108075434,Nagulamma Gudi Basthi,90108075434,08-Jan-21,08-Jan-21
90108075435,Golden Temple Basthi,90108075435,08-Jan-21,08-Jan-21
90108075436,Sriram Nagar Basthi,90108075436,08-Jan-21,08-Jan-21
90108075437,Balaji Nagar,90108075437,08-Jan-21,08-Jan-21
90108075438,Adithya Villas,90108075438,08-Jan-21,08-Jan-21
90108076439,Alkapur Part-1,90108076439,08-Jan-21,08-Jan-21
90108076440,Alkapur Part-2,90108076440,08-Jan-21,08-Jan-21
90108076441,Mahathmagandhi Park,90108076441,08-Jan-21,08-Jan-21
90108076442,Thuljaram Basthi,90108076442,08-Jan-21,08-Jan-21
90108076443,Neknam Pura,90108076443,08-Jan-21,08-Jan-21
90109077444,Gachibowli Village,90109077444,08-Jan-21,08-Jan-21
90109077445,APHB Colony,90109077445,08-Jan-21,08-Jan-21
90109077446,J V Colony,90109077446,08-Jan-21,08-Jan-21
90109078447,Telecom Nagar,90109078447,08-Jan-21,08-Jan-21
90109078448,L&T Serene County,90109078448,08-Jan-21,08-Jan-21
90109078449,P Janardhan Reddy Nagar,90109078449,08-Jan-21,08-Jan-21
90109078450,Janardhna Hills,90109078450,08-Jan-21,08-Jan-21
90109078451,Ramky Towers,90109078451,08-Jan-21,08-Jan-21
90109079452,Madhura Nagar Colony,90109079452,08-Jan-21,08-Jan-21
90109079453,Orian Villas,90109079453,08-Jan-21,08-Jan-21
90109080454,Hanuman Nagar,90109080454,08-Jan-21,08-Jan-21
90109080455,Green Grace Apartments,90109080455,08-Jan-21,08-Jan-21
90109080456,Government Quarters,90109080456,08-Jan-21,08-Jan-21
90109080457,Oak Ridge School Area,90109080457,08-Jan-21,08-Jan-21
90109081458,Nanakram Guda,90109081458,08-Jan-21,08-Jan-21
90109081459,SC Colony,90109081459,08-Jan-21,08-Jan-21
90109081460,Mantri Apartments,90109081460,08-Jan-21,08-Jan-21
90109081461,Golf View&Alekhya Apartments ,90109081461,08-Jan-21,08-Jan-21
90109081462,Sriya Serenity Apartments,90109081462,08-Jan-21,08-Jan-21
90109082463,Gowli Doddi,90109082463,08-Jan-21,08-Jan-21
90109082464,Keshava Nagar,90109082464,08-Jan-21,08-Jan-21
90109082465,RR NGO Colony,90109082465,08-Jan-21,08-Jan-21
90109082466,TNGO Colony,90109082466,08-Jan-21,08-Jan-21
90109082467,Journalist Colony,90109082467,08-Jan-21,08-Jan-21
90109082468,Vivekananda Nagar,90109082468,08-Jan-21,08-Jan-21
90109082469,Basava Taraka Nagar,90109082469,08-Jan-21,08-Jan-21
90109082470,Myhome Vihanga,90109082470,08-Jan-21,08-Jan-21
90109083471,Bhavani Thanda,90109083471,08-Jan-21,08-Jan-21
90109083472,NTR Nagar,90109083472,08-Jan-21,08-Jan-21
90109083473,Gopanapalli,90109083473,08-Jan-21,08-Jan-21
90109084474,Hcu,90109084474,08-Jan-21,08-Jan-21
90109084475,Sudarshan Nagar,90109084475,08-Jan-21,08-Jan-21
90109084476,Doyens Township,90109084476,08-Jan-21,08-Jan-21
90109085477,GPRA Quarters,90109085477,08-Jan-21,08-Jan-21
90109085478,Indira Nagar,90109085478,08-Jan-21,08-Jan-21
90109085479,Vinayak Nagar,90109085479,08-Jan-21,08-Jan-21
90110086480,Rayadurga,90110086480,08-Jan-21,08-Jan-21
90110086481,Hanuman Basthi,90110086481,08-Jan-21,08-Jan-21
90110086482,Seva Basthi,90110086482,08-Jan-21,08-Jan-21
90110086483,Rajayya Basthi,90110086483,08-Jan-21,08-Jan-21
90110086484,Kattala Basthi,90110086484,08-Jan-21,08-Jan-21
90110086485,Eega Basthi,90110086485,08-Jan-21,08-Jan-21
90110086486,Mandapa Basthi,90110086486,08-Jan-21,08-Jan-21
90110087487,Radhe Nagar Colony,90110087487,08-Jan-21,08-Jan-21
90110087488,Maktha,90110087488,08-Jan-21,08-Jan-21
90110087489,Sainagar Colony,90110087489,08-Jan-21,08-Jan-21
90110087490,Inla Basthi,90110087490,08-Jan-21,08-Jan-21
90110087491,Wisper Valley,90110087491,08-Jan-21,08-Jan-21
90110087492,Angadi Bazar,90110087492,08-Jan-21,08-Jan-21
90110088493,Dwaraka Nagar Colony,90110088493,08-Jan-21,08-Jan-21
90110088494,Narayanamma College,90110088494,08-Jan-21,08-Jan-21
90110088495,President Function Hall,90110088495,08-Jan-21,08-Jan-21
90110089496,M G Nagar,90110089496,08-Jan-21,08-Jan-21
90110089497,B.J.R.Nagar,90110089497,08-Jan-21,08-Jan-21
90110089498,Gnyani Jailsingh Nagar,90110089498,08-Jan-21,08-Jan-21
90110089499,Ambedkar Nagar,90110089499,08-Jan-21,08-Jan-21
90110089500,Laxmi Nagar,90110089500,08-Jan-21,08-Jan-21
90110089501,Aditya Nagar,90110089501,08-Jan-21,08-Jan-21
90110089502,Vetarnary Colony,90110089502,08-Jan-21,08-Jan-21
90110090503,Vivekananda Nagar(Tolichowk),90110090503,08-Jan-21,08-Jan-21
90110090504,Hakimpet,90110090504,08-Jan-21,08-Jan-21
90110090505,Akkanna Madanna,90110090505,08-Jan-21,08-Jan-21
90110090506,Balreddy Nagar,90110090506,08-Jan-21,08-Jan-21
90110090507,Janaki Nagar,90110090507,08-Jan-21,08-Jan-21
90110090508,Brundavan Colony,90110090508,08-Jan-21,08-Jan-21
90110090509,Viratnagar,90110090509,08-Jan-21,08-Jan-21
90110090510,Samatha Colony,90110090510,08-Jan-21,08-Jan-21
90110091511,Seetha Nagar,90110091511,08-Jan-21,08-Jan-21
90110091512,Rainbow Apartments,90110091512,08-Jan-21,08-Jan-21
90110091513,Aditya Enclave,90110091513,08-Jan-21,08-Jan-21
90110091514,Vivekananda Nagar,90110091514,08-Jan-21,08-Jan-21
90110091515,Maruthi Nagar,90110091515,08-Jan-21,08-Jan-21
90110091516,Ganga Putra Basti,90110091516,08-Jan-21,08-Jan-21
90110091517,Munnurkapu Basti,90110091517,08-Jan-21,08-Jan-21
90110091518,Harijana Basti,90110091518,08-Jan-21,08-Jan-21
90110091519,Ikyamatya Nagar,90110091519,08-Jan-21,08-Jan-21
90110091520,Dattatreya Nagar,90110091520,08-Jan-21,08-Jan-21
90110091521,Banjar Darwaja,90110091521,08-Jan-21,08-Jan-21
90110092522,Vinayak Nagar-1,90110092522,08-Jan-21,08-Jan-21
90110092523,Vinayak Nagar-2,90110092523,08-Jan-21,08-Jan-21
90110092524,Balaji Nagar,90110092524,08-Jan-21,08-Jan-21
90110092525,Lakshmi Nagar,90110092525,08-Jan-21,08-Jan-21
90110093526,O U Colony,90110093526,08-Jan-21,08-Jan-21
90110093527,Vinoba Nagar-1,90110093527,08-Jan-21,08-Jan-21
90110093528,Vinoba Nagar-2,90110093528,08-Jan-21,08-Jan-21
90110094529,Panchavati (Road no.1 to 5),90110094529,08-Jan-21,08-Jan-21
90110094530,Panchavati (Road no.6 to 10),90110094530,08-Jan-21,08-Jan-21
90110094531,Sairathna Clny(Rd no.11 to 21),90110094531,08-Jan-21,08-Jan-21
90110094532,Sairathna Clny(Rd no.22 to 32),90110094532,08-Jan-21,08-Jan-21
90110094533,Westernplaza,90110094533,08-Jan-21,08-Jan-21
90110095534,Manikonda Qtrs,90110095534,08-Jan-21,08-Jan-21
90110095535,Huda Colony,90110095535,08-Jan-21,08-Jan-21
90110095536,Chaitanya Colony,90110095536,08-Jan-21,08-Jan-21
90110095537,Employees Colony,90110095537,08-Jan-21,08-Jan-21
90110095538,Lalamma Gardens,90110095538,08-Jan-21,08-Jan-21
90110095539,Harivillu,90110095539,08-Jan-21,08-Jan-21
90110096540,Manikonda Village,90110096540,08-Jan-21,08-Jan-21
90110096541,Laxmi Nagar,90110096541,08-Jan-21,08-Jan-21
90110096542,Pochamma Basti,90110096542,08-Jan-21,08-Jan-21
90110096543,Shivaji Nagar,90110096543,08-Jan-21,08-Jan-21
90110096544,Manikonda Gardens,90110096544,08-Jan-21,08-Jan-21
90110097545,Shivapuri Colony,90110097545,08-Jan-21,08-Jan-21
90110097546,Bhagya Laxmi Colony,90110097546,08-Jan-21,08-Jan-21
90110097547,Srinivasa Colony,90110097547,08-Jan-21,08-Jan-21
90110097548,Lanco Hills,90110097548,08-Jan-21,08-Jan-21
90110097549,Hanuman Nagar,90110097549,08-Jan-21,08-Jan-21
90110098550,Chitrapuri Colony (LIG-1),90110098550,08-Jan-21,08-Jan-21
90110098551,Chitrapuri Colony (LIG-2),90110098551,08-Jan-21,08-Jan-21
90110098552,Chitrapuri Colony-HIG,90110098552,08-Jan-21,08-Jan-21
90110098553,Prashanthi Hills,90110098553,08-Jan-21,08-Jan-21
90110098554,Timberlake,90110098554,08-Jan-21,08-Jan-21
90111099555,Mehdipatnam,90111099555,08-Jan-21,08-Jan-21
90111099556,Jayabhag,90111099556,08-Jan-21,08-Jan-21
90111099557,LIC Colony,90111099557,08-Jan-21,08-Jan-21
90111099558,Ambagardens,90111099558,08-Jan-21,08-Jan-21
90111099559,Kanthinagar colony,90111099559,08-Jan-21,08-Jan-21
90111099560,Incometax Colony,90111099560,08-Jan-21,08-Jan-21
90111099561,Jeevankalyan Nagar,90111099561,08-Jan-21,08-Jan-21
90111099562,Ramamurthy Colony,90111099562,08-Jan-21,08-Jan-21
90111099563,Vivekananda Nagar,90111099563,08-Jan-21,08-Jan-21
90111099564,M.I.G.Colony,90111099564,08-Jan-21,08-Jan-21
90111099565,Huda Colony,90111099565,08-Jan-21,08-Jan-21
90111100566,Santhosh Nagar,90111100566,08-Jan-21,08-Jan-21
90111100567,S.B.I.Colony,90111100567,08-Jan-21,08-Jan-21
90111100568,Ayodya Nagar Colony,90111100568,08-Jan-21,08-Jan-21
90111100569,Jandhaar Basti,90111100569,08-Jan-21,08-Jan-21
90111100570,Ambedkar Nagar,90111100570,08-Jan-21,08-Jan-21
90111100571,Sriram Nagar,90111100571,08-Jan-21,08-Jan-21
90111100572,Rethibowli,90111100572,08-Jan-21,08-Jan-21
90111101573,Hanuman Nagar,90111101573,08-Jan-21,08-Jan-21
90111101574,Kailash Nagar,90111101574,08-Jan-21,08-Jan-21
90111101575,Venkatadhri Nagar,90111101575,08-Jan-21,08-Jan-21
90111101576,Castles Hills,90111101576,08-Jan-21,08-Jan-21
90111101577,N.M.D.C,90111101577,08-Jan-21,08-Jan-21
90111101578,Pochamma Basti,90111101578,08-Jan-21,08-Jan-21
